"atom_id","source_dataset_id","source_row_id","domain","unit_type","primary_label","secondary_labels","anchor_entity","anchor_role","relation_label","secondary_entity","secondary_role","core_statement","attributes","tags","context_time","context_location","supports","contradicts","provenance","confidence","status","notes","","","","","",""
"frnsc_reasoning_fallacies_mtrx__r11__a882","frnsc_reasoning_fallacies_mtrx","11","frnsc_reasoning_fallacies_mtrx","entry_point","post_hoc","[""frnsc_reasoning_fallacies_mtrx""]","post_hoc","fallacy_name","links_fallacy_name_to_surface_form","time_sequence_equals_cause","surface_form","fallacy_name=post_hoc is structurally linked to surface_form=time_sequence_equals_cause in frnsc_reasoning_fallacies_mtrx.","{""fallacy_name"":""post_hoc"",""surface_form"":""time_sequence_equals_cause""}","[""dataset:frnsc_reasoning_fallacies_mtrx"",""col:fallacy_name"",""col:surface_form""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset frnsc_reasoning_fallacies_mtrx, row 11."
"alibi_patterns__r11__a883","alibi_patterns","11","alibi_patterns","entry_point","with_friends","[""alibi_patterns""]","with_friends","alibi_scenario_type","links_alibi_scenario_type_to_claimed_location","social_venue","claimed_location","alibi_scenario_type=with_friends is structurally linked to claimed_location=social_venue in alibi_patterns.","{""alibi_scenario_type"":""with_friends"",""claimed_location"":""social_venue""}","[""dataset:alibi_patterns"",""col:alibi_scenario_type"",""col:claimed_location""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset alibi_patterns, row 11."
"alibi_artifact_consistency__r11__a884","alibi_artifact_consistency","11","alibi_artifact_consistency","entry_point","phone_call","[""alibi_artifact_consistency""]","phone_call","alibi_claim_type","links_alibi_claim_type_to_forensic_artifact","call_record","forensic_artifact","alibi_claim_type=phone_call is structurally linked to forensic_artifact=call_record in alibi_artifact_consistency.","{""alibi_claim_type"":""phone_call"",""forensic_artifact"":""call_record""}","[""dataset:alibi_artifact_consistency"",""col:alibi_claim_type"",""col:forensic_artifact""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset alibi_artifact_consistency, row 11."
"scenario_timelines_patterns__r11__a885","scenario_timelines_patterns","11","scenario_timelines_patterns","entry_point","early_morning_activity","[""scenario_timelines_patterns""]","early_morning_activity","scenario_type","links_scenario_type_to_claimed_time","pre_dawn","claimed_time","scenario_type=early_morning_activity is structurally linked to claimed_time=pre_dawn in scenario_timelines_patterns.","{""scenario_type"":""early_morning_activity"",""claimed_time"":""pre_dawn""}","[""dataset:scenario_timelines_patterns"",""col:scenario_type"",""col:claimed_time""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset scenario_timelines_patterns, row 11."
"forensic_evidense_pattern__r11__a886","forensic_evidense_pattern","11","forensic_evidense_pattern","entry_point","fingerprint","[""forensic_evidense_pattern""]","fingerprint","evidence_type","links_evidence_type_to_substrate","smooth_surface","substrate","evidence_type=fingerprint is structurally linked to substrate=smooth_surface in forensic_evidense_pattern.","{""evidence_type"":""fingerprint"",""substrate"":""smooth_surface""}","[""dataset:forensic_evidense_pattern"",""col:evidence_type"",""col:substrate""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset forensic_evidense_pattern, row 11."
"behavioral_anomalies__r11__a887","behavioral_anomalies","11","behavioral_anomalies","entry_point","timeline_discussion","[""behavioral_anomalies""]","timeline_discussion","scenario_type","links_scenario_type_to_observable_behavior","frequent_pauses","observable_behavior","scenario_type=timeline_discussion is structurally linked to observable_behavior=frequent_pauses in behavioral_anomalies.","{""scenario_type"":""timeline_discussion"",""observable_behavior"":""frequent_pauses""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset behavioral_anomalies, row 11."
"trace_evidence_matrix__r11__a888","trace_evidence_matrix","11","trace_evidence_matrix","entry_point","car_interior","[""trace_evidence_matrix""]","car_interior","environment_type","links_environment_type_to_expected_trace","fiber_mix","expected_trace","environment_type=car_interior is structurally linked to expected_trace=fiber_mix in trace_evidence_matrix.","{""environment_type"":""car_interior"",""expected_trace"":""fiber_mix""}","[""dataset:trace_evidence_matrix"",""col:environment_type"",""col:expected_trace""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset trace_evidence_matrix, row 11."
"for_evidence_probability_mtrx__r11__a889","for_evidence_probability_mtrx","11","for_evidence_probability_mtrx","entry_point","multiple_fingerprints","[""for_evidence_probability_mtrx""]","multiple_fingerprints","evidence_type","links_evidence_type_to_strength_indicator","high","strength_indicator","evidence_type=multiple_fingerprints is structurally linked to strength_indicator=high in for_evidence_probability_mtrx.","{""evidence_type"":""multiple_fingerprints"",""strength_indicator"":""high""}","[""dataset:for_evidence_probability_mtrx"",""col:evidence_type"",""col:strength_indicator""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset for_evidence_probability_mtrx, row 11."
"motive_patterns__r12__a890","motive_patterns","12","motive_patterns","entry_point","curiosity","[""motive_patterns""]","curiosity","motive_category","links_motive_category_to_surface_motive","investigate noise","surface_motive","motive_category=curiosity is structurally linked to surface_motive=investigate noise in motive_patterns.","{""motive_category"":""curiosity"",""surface_motive"":""investigate noise""}","[""dataset:motive_patterns"",""col:motive_category"",""col:surface_motive""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset motive_patterns, row 12."
"case_archetypes_merged__r12__a891","case_archetypes_merged","12","case_archetypes_merged","entry_point","nighttime_encounter","[""case_archetypes_merged""]","nighttime_encounter","case_archetype","links_case_archetype_to_setup","low_visibility","setup","case_archetype=nighttime_encounter is structurally linked to setup=low_visibility in case_archetypes_merged.","{""case_archetype"":""nighttime_encounter"",""setup"":""low_visibility""}","[""dataset:case_archetypes_merged"",""col:case_archetype"",""col:setup""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset case_archetypes_merged, row 12."
"frnsc_reasoning_fallacies_mtrx__r12__a892","frnsc_reasoning_fallacies_mtrx","12","frnsc_reasoning_fallacies_mtrx","entry_point","overgeneralization","[""frnsc_reasoning_fallacies_mtrx""]","overgeneralization","fallacy_name","links_fallacy_name_to_surface_form","single_example_rules_all","surface_form","fallacy_name=overgeneralization is structurally linked to surface_form=single_example_rules_all in frnsc_reasoning_fallacies_mtrx.","{""fallacy_name"":""overgeneralization"",""surface_form"":""single_example_rules_all""}","[""dataset:frnsc_reasoning_fallacies_mtrx"",""col:fallacy_name"",""col:surface_form""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset frnsc_reasoning_fallacies_mtrx, row 12."
"alibi_patterns__r12__a893","alibi_patterns","12","alibi_patterns","entry_point","at_work","[""alibi_patterns""]","at_work","alibi_scenario_type","links_alibi_scenario_type_to_claimed_location","workplace","claimed_location","alibi_scenario_type=at_work is structurally linked to claimed_location=workplace in alibi_patterns.","{""alibi_scenario_type"":""at_work"",""claimed_location"":""workplace""}","[""dataset:alibi_patterns"",""col:alibi_scenario_type"",""col:claimed_location""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset alibi_patterns, row 12."
"alibi_artifact_consistency__r12__a894","alibi_artifact_consistency","12","alibi_artifact_consistency","entry_point","gps_route","[""alibi_artifact_consistency""]","gps_route","alibi_claim_type","links_alibi_claim_type_to_forensic_artifact","location_trace","forensic_artifact","alibi_claim_type=gps_route is structurally linked to forensic_artifact=location_trace in alibi_artifact_consistency.","{""alibi_claim_type"":""gps_route"",""forensic_artifact"":""location_trace""}","[""dataset:alibi_artifact_consistency"",""col:alibi_claim_type"",""col:forensic_artifact""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset alibi_artifact_consistency, row 12."
"scenario_timelines_patterns__r12__a895","scenario_timelines_patterns","12","scenario_timelines_patterns","entry_point","weekend_event","[""scenario_timelines_patterns""]","weekend_event","scenario_type","links_scenario_type_to_claimed_time","weekend_evening","claimed_time","scenario_type=weekend_event is structurally linked to claimed_time=weekend_evening in scenario_timelines_patterns.","{""scenario_type"":""weekend_event"",""claimed_time"":""weekend_evening""}","[""dataset:scenario_timelines_patterns"",""col:scenario_type"",""col:claimed_time""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset scenario_timelines_patterns, row 12."
"forensic_evidense_pattern__r12__a896","forensic_evidense_pattern","12","forensic_evidense_pattern","entry_point","shoeprint","[""forensic_evidense_pattern""]","shoeprint","evidence_type","links_evidence_type_to_substrate","dusty_floor","substrate","evidence_type=shoeprint is structurally linked to substrate=dusty_floor in forensic_evidense_pattern.","{""evidence_type"":""shoeprint"",""substrate"":""dusty_floor""}","[""dataset:forensic_evidense_pattern"",""col:evidence_type"",""col:substrate""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset forensic_evidense_pattern, row 12."
"behavioral_anomalies__r12__a897","behavioral_anomalies","12","behavioral_anomalies","entry_point","object_discussion","[""behavioral_anomalies""]","object_discussion","scenario_type","links_scenario_type_to_observable_behavior","over_detailed_description","observable_behavior","scenario_type=object_discussion is structurally linked to observable_behavior=over_detailed_description in behavioral_anomalies.","{""scenario_type"":""object_discussion"",""observable_behavior"":""over_detailed_description""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset behavioral_anomalies, row 12."
"trace_evidence_matrix__r12__a898","trace_evidence_matrix","12","trace_evidence_matrix","entry_point","kitchen_tile","[""trace_evidence_matrix""]","kitchen_tile","environment_type","links_environment_type_to_expected_trace","grease_specks","expected_trace","environment_type=kitchen_tile is structurally linked to expected_trace=grease_specks in trace_evidence_matrix.","{""environment_type"":""kitchen_tile"",""expected_trace"":""grease_specks""}","[""dataset:trace_evidence_matrix"",""col:environment_type"",""col:expected_trace""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset trace_evidence_matrix, row 12."
"for_evidence_probability_mtrx__r12__a899","for_evidence_probability_mtrx","12","for_evidence_probability_mtrx","entry_point","partial_dna","[""for_evidence_probability_mtrx""]","partial_dna","evidence_type","links_evidence_type_to_strength_indicator","moderate","strength_indicator","evidence_type=partial_dna is structurally linked to strength_indicator=moderate in for_evidence_probability_mtrx.","{""evidence_type"":""partial_dna"",""strength_indicator"":""moderate""}","[""dataset:for_evidence_probability_mtrx"",""col:evidence_type"",""col:strength_indicator""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset for_evidence_probability_mtrx, row 12."
"motive_patterns__r13__a900","motive_patterns","13","motive_patterns","entry_point","self_preservation","[""motive_patterns""]","self_preservation","motive_category","links_motive_category_to_surface_motive","protect reputation","surface_motive","motive_category=self_preservation is structurally linked to surface_motive=protect reputation in motive_patterns.","{""motive_category"":""self_preservation"",""surface_motive"":""protect reputation""}","[""dataset:motive_patterns"",""col:motive_category"",""col:surface_motive""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset motive_patterns, row 13."
"case_archetypes_merged__r13__a901","case_archetypes_merged","13","case_archetypes_merged","entry_point","public_argument","[""case_archetypes_merged""]","public_argument","case_archetype","links_case_archetype_to_setup","crowded_area","setup","case_archetype=public_argument is structurally linked to setup=crowded_area in case_archetypes_merged.","{""case_archetype"":""public_argument"",""setup"":""crowded_area""}","[""dataset:case_archetypes_merged"",""col:case_archetype"",""col:setup""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset case_archetypes_merged, row 13."
"frnsc_reasoning_fallacies_mtrx__r13__a902","frnsc_reasoning_fallacies_mtrx","13","frnsc_reasoning_fallacies_mtrx","entry_point","appeal_to_intuition","[""frnsc_reasoning_fallacies_mtrx""]","appeal_to_intuition","fallacy_name","links_fallacy_name_to_surface_form","feels_true_therefore_true","surface_form","fallacy_name=appeal_to_intuition is structurally linked to surface_form=feels_true_therefore_true in frnsc_reasoning_fallacies_mtrx.","{""fallacy_name"":""appeal_to_intuition"",""surface_form"":""feels_true_therefore_true""}","[""dataset:frnsc_reasoning_fallacies_mtrx"",""col:fallacy_name"",""col:surface_form""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset frnsc_reasoning_fallacies_mtrx, row 13."
"alibi_patterns__r13__a903","alibi_patterns","13","alibi_patterns","entry_point","commuting","[""alibi_patterns""]","commuting","alibi_scenario_type","links_alibi_scenario_type_to_claimed_location","public_transport","claimed_location","alibi_scenario_type=commuting is structurally linked to claimed_location=public_transport in alibi_patterns.","{""alibi_scenario_type"":""commuting"",""claimed_location"":""public_transport""}","[""dataset:alibi_patterns"",""col:alibi_scenario_type"",""col:claimed_location""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset alibi_patterns, row 13."
"alibi_artifact_consistency__r13__a904","alibi_artifact_consistency","13","alibi_artifact_consistency","entry_point","cctv_presence","[""alibi_artifact_consistency""]","cctv_presence","alibi_claim_type","links_alibi_claim_type_to_forensic_artifact","video_frame","forensic_artifact","alibi_claim_type=cctv_presence is structurally linked to forensic_artifact=video_frame in alibi_artifact_consistency.","{""alibi_claim_type"":""cctv_presence"",""forensic_artifact"":""video_frame""}","[""dataset:alibi_artifact_consistency"",""col:alibi_claim_type"",""col:forensic_artifact""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset alibi_artifact_consistency, row 13."
"scenario_timelines_patterns__r13__a905","scenario_timelines_patterns","13","scenario_timelines_patterns","entry_point","weekday_routine","[""scenario_timelines_patterns""]","weekday_routine","scenario_type","links_scenario_type_to_claimed_time","workday_morning","claimed_time","scenario_type=weekday_routine is structurally linked to claimed_time=workday_morning in scenario_timelines_patterns.","{""scenario_type"":""weekday_routine"",""claimed_time"":""workday_morning""}","[""dataset:scenario_timelines_patterns"",""col:scenario_type"",""col:claimed_time""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset scenario_timelines_patterns, row 13."
"forensic_evidense_pattern__r13__a906","forensic_evidense_pattern","13","forensic_evidense_pattern","entry_point","fibers","[""forensic_evidense_pattern""]","fibers","evidence_type","links_evidence_type_to_substrate","upholstery","substrate","evidence_type=fibers is structurally linked to substrate=upholstery in forensic_evidense_pattern.","{""evidence_type"":""fibers"",""substrate"":""upholstery""}","[""dataset:forensic_evidense_pattern"",""col:evidence_type"",""col:substrate""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset forensic_evidense_pattern, row 13."
"behavioral_anomalies__r13__a907","behavioral_anomalies","13","behavioral_anomalies","entry_point","alibi_statement","[""behavioral_anomalies""]","alibi_statement","scenario_type","links_scenario_type_to_observable_behavior","repeated_phrase","observable_behavior","scenario_type=alibi_statement is structurally linked to observable_behavior=repeated_phrase in behavioral_anomalies.","{""scenario_type"":""alibi_statement"",""observable_behavior"":""repeated_phrase""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset behavioral_anomalies, row 13."
"trace_evidence_matrix__r13__a908","trace_evidence_matrix","13","trace_evidence_matrix","entry_point","garden_soil","[""trace_evidence_matrix""]","garden_soil","environment_type","links_environment_type_to_expected_trace","organic_debris","expected_trace","environment_type=garden_soil is structurally linked to expected_trace=organic_debris in trace_evidence_matrix.","{""environment_type"":""garden_soil"",""expected_trace"":""organic_debris""}","[""dataset:trace_evidence_matrix"",""col:environment_type"",""col:expected_trace""]","","","[]","[]","{""source"":""umgg_entry_points"",""source_type"":""dataset_row"","""rule_ids"":[""umgg_ep_v1""]",""umgg_mastergrid_version"":""1.0""}","0.9","active","UMGG entry point from dataset trace_evidence_matrix, row 13."
