"atom_id","source_dataset_id","source_row_id","domain","unit_type","primary_label","secondary_labels","anchor_entity","anchor_role","relation_label","secondary_entity","secondary_role","core_statement","attributes","tags","context_time","context_location","supports","contradicts","provenance","confidence","status","notes","","","","","",""
"frnsc_injury_types__r0__a582","frnsc_injury_types","0","frnsc_injury_types","entry_point","contusion","[""frnsc_injury_types""]","contusion","injury_type","links_injury_type_to_pattern_signature","rounded bruise edges","pattern_signature","injury_type=contusion is structurally linked to pattern_signature=rounded bruise edges in frnsc_injury_types.","{""injury_type"": ""contusion"",""pattern_signature"": ""rounded bruise edges""}","[""dataset:frnsc_injury_types"",""col:injury_type"",""col:pattern_signature""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset frnsc_injury_types, row 0."
"microscene_reconstruction__r0__a583","microscene_reconstruction","0","microscene_reconstruction","entry_point","spilled_liquid","[""microscene_reconstruction""]","spilled_liquid","micro_event","links_micro_event_to_physical_cue","spread pattern on floor","physical_cue","micro_event=spilled_liquid is structurally linked to physical_cue=spread pattern on floor in microscene_reconstruction.","{""micro_event"": ""spilled_liquid"",""physical_cue"": ""spread pattern on floor""}","[""dataset:microscene_reconstruction"",""col:micro_event"",""col:physical_cue""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset microscene_reconstruction, row 0."
"for_evidence_contamination__r0__a584","for_evidence_contamination","0","for_evidence_contamination","entry_point","blood_sample","[""for_evidence_contamination""]","blood_sample","evidence_type","links_evidence_type_to_contamination_source","improper glove use","contamination_source","evidence_type=blood_sample is structurally linked to contamination_source=improper glove use in for_evidence_contamination.","{""evidence_type"": ""blood_sample"",""contamination_source"": ""improper glove use""}","[""dataset:for_evidence_contamination"",""col:evidence_type"",""col:contamination_source""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset for_evidence_contamination, row 0."
"perception_witness_reliability_patterns__r0__a585","perception_witness_reliability_patterns","0","perception_witness_reliability_patterns","entry_point","bright","[""perception_witness_reliability_patterns""]","bright","lighting_condition","links_lighting_condition_to_distance_to_event","close","distance_to_event","lighting_condition=bright is structurally linked to distance_to_event=close in perception_witness_reliability_patterns.","{""lighting_condition"": ""bright"",""distance_to_event"": ""close""}","[""dataset:perception_witness_reliability_patterns"",""col:lighting_condition"",""col:distance_to_event""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset perception_witness_reliability_patterns, row 0."
"interrogation_dataset__r0__a586","interrogation_dataset","0","interrogation_dataset","entry_point","nervous_witness","[""interrogation_dataset""]","nervous_witness","situation_type","links_situation_type_to_question_level","soft","question_level","situation_type=nervous_witness is structurally linked to question_level=soft in interrogation_dataset.","{""situation_type"": ""nervous_witness"",""question_level"": ""soft""}","[""dataset:interrogation_dataset"",""col:situation_type"",""col:question_level""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset interrogation_dataset, row 0."
"motivational_anom_interr__r0__a587","motivational_anom_interr","0","motivational_anom_interr","entry_point","inconsistent_motive","[""motivational_anom_interr""]","inconsistent_motive","anomaly_type","links_anomaly_type_to_context","interrogation about minor theft","context","anomaly_type=inconsistent_motive is structurally linked to context=interrogation about minor theft in motivational_anom_interr.","{""anomaly_type"": ""inconsistent_motive"",""context"": ""interrogation about minor theft""}","[""dataset:motivational_anom_interr"",""col:anomaly_type"",""col:context""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset motivational_anom_interr, row 0."
"psychologicalanom_interr__r0__a588","psychologicalanom_interr","0","psychologicalanom_interr","entry_point","baseline_event","[""psychologicalanom_interr""]","baseline_event","event_type","links_event_type_to_required_data","specific emotional trigger","required_data","event_type=baseline_event is structurally linked to required_data=specific emotional trigger in psychologicalanom_interr.","{""event_type"": ""baseline_event"",""required_data"": ""specific emotional trigger""}","[""dataset:psychologicalanom_interr"",""col:event_type"",""col:required_data""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset psychologicalanom_interr, row 0."
"sensory_anom_interr__r0__a589","sensory_anom_interr","0","sensory_anom_interr","entry_point","blurred_vision","[""sensory_anom_interr""]","blurred_vision","anomaly_tag","links_anomaly_tag_to_domain","visual","domain","anomaly_tag=blurred_vision is structurally linked to domain=visual in sensory_anom_interr.","{""anomaly_tag"": ""blurred_vision"",""domain"": ""visual""}","[""dataset:sensory_anom_interr"",""col:anomaly_tag"",""col:domain""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset sensory_anom_interr, row 0."
"forensics__r0__a590","forensics","0","forensics","entry_point","baseline_event","[""forensics""]","baseline_event","event_type","links_event_type_to_required_data","physical trace details","required_data","event_type=baseline_event is structurally linked to required_data=physical trace details in forensics.","{""event_type"": ""baseline_event"",""required_data"": ""physical trace details""}","[""dataset:forensics"",""col:event_type"",""col:required_data""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset forensics, row 0."
"contradiction_patterns__r0__a591","contradiction_patterns","0","contradiction_patterns","entry_point","TMP01","[""contradiction_patterns""]","TMP01","contradiction_code","links_contradiction_code_to_pattern_description","reported time conflicts with logs","pattern_description","contradiction_code=TMP01 is structurally linked to pattern_description=reported time conflicts with logs in contradiction_patterns.","{""contradiction_code"": ""TMP01"",""pattern_description"": ""reported time conflicts with logs""}","[""dataset:contradiction_patterns"",""col:contradiction_code"",""col:pattern_description""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset contradiction_patterns, row 0."
"motive_patterns__r1__a592","motive_patterns","1","motive_patterns","entry_point","opportunity","[""motive_patterns""]","opportunity","motive_category","links_motive_category_to_surface_motive","take unused item","surface_motive","motive_category=opportunity is structurally linked to surface_motive=take unused item in motive_patterns.","{""motive_category"": ""opportunity"",""surface_motive"": ""take unused item""}","[""dataset:motive_patterns"",""col:motive_category"",""col:surface_motive""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset motive_patterns, row 1."
"case_archetypes_merged__r1__a593","case_archetypes_merged","1","case_archetypes_merged","entry_point","missed_meeting","[""case_archetypes_merged""]","missed_meeting","case_archetype","links_case_archetype_to_setup","two parties never synchronize on exact time.","setup","case_archetype=missed_meeting is structurally linked to setup=two parties never synchronize on exact time. in case_archetypes_merged.","{""case_archetype"": ""missed_meeting"",""setup"": ""two parties never synchronize on exact time.""}","[""dataset:case_archetypes_merged"",""col:case_archetype"",""col:setup""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset case_archetypes_merged, row 1."
"frnsc_reasoning_fallacies_mtrx__r1__a594","frnsc_reasoning_fallacies_mtrx","1","frnsc_reasoning_fallacies_mtrx","entry_point","post hoc","[""frnsc_reasoning_fallacies_mtrx""]","post hoc","fallacy_name","links_fallacy_name_to_surface_form","assuming event B was caused by event A just because it followed.","surface_form","fallacy_name=post hoc is structurally linked to surface_form=assuming event B was caused by event A just because it followed. in frnsc_reasoning_fallacies_mtrx.","{""fallacy_name"": ""post hoc"",""surface_form"": ""assuming event B was caused by event A just because it followed.""}","[""dataset:frnsc_reasoning_fallacies_mtrx"",""col:fallacy_name"",""col:surface_form""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset frnsc_reasoning_fallacies_mtrx, row 1."
"alibi_patterns__r1__a595","alibi_patterns","1","alibi_patterns","entry_point","last_minute_change","[""alibi_patterns""]","last_minute_change","alibi_scenario_type","links_alibi_scenario_type_to_claimed_location","bar across town","claimed_location","alibi_scenario_type=last_minute_change is structurally linked to claimed_location=bar across town in alibi_patterns.","{""alibi_scenario_type"": ""last_minute_change"",""claimed_location"": ""bar across town""}","[""dataset:alibi_patterns"",""col:alibi_scenario_type"",""col:claimed_location""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset alibi_patterns, row 1."
"alibi_artifact_consistency__r1__a596","alibi_artifact_consistency","1","alibi_artifact_consistency","entry_point","witness_testimony","[""alibi_artifact_consistency""]","witness_testimony","alibi_claim_type","links_alibi_claim_type_to_forensic_artifact","CCTV snapshot","forensic_artifact","alibi_claim_type=witness_testimony is structurally linked to forensic_artifact=CCTV snapshot in alibi_artifact_consistency.","{""alibi_claim_type"": ""witness_testimony"",""forensic_artifact"": ""CCTV snapshot""}","[""dataset:alibi_artifact_consistency"",""col:alibi_claim_type"",""col:forensic_artifact""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset alibi_artifact_consistency, row 1."
"scenario_timelines_patterns__r1__a597","scenario_timelines_patterns","1","scenario_timelines_patterns","entry_point","early_departure","[""scenario_timelines_patterns""]","early_departure","scenario_type","links_scenario_type_to_claimed_time","20:10","claimed_time","scenario_type=early_departure is structurally linked to claimed_time=20:10 in scenario_timelines_patterns.","{""scenario_type"": ""early_departure"",""claimed_time"": ""20:10""}","[""dataset:scenario_timelines_patterns"",""col:scenario_type"",""col:claimed_time""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset scenario_timelines_patterns, row 1."
"forensic_evidense_pattern__r1__a598","forensic_evidense_pattern","1","forensic_evidense_pattern","entry_point","fiber","[""forensic_evidense_pattern""]","fiber","evidence_type","links_evidence_type_to_substrate","rough textile","substrate","evidence_type=fiber is structurally linked to substrate=rough textile in forensic_evidense_pattern.","{""evidence_type"": ""fiber"",""substrate"": ""rough textile""}","[""dataset:forensic_evidense_pattern"",""col:evidence_type"",""col:substrate""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset forensic_evidense_pattern, row 1."
"behavioral_anomalies__r1__a599","behavioral_anomalies","1","behavioral_anomalies","entry_point","timeline_discussion","[""behavioral_anomalies""]","timeline_discussion","scenario_type","links_scenario_type_to_observable_behavior","frequent pauses before answering","observable_behavior","scenario_type=timeline_discussion is structurally linked to observable_behavior=frequent pauses before answering in behavioral_anomalies.","{""scenario_type"": ""timeline_discussion"",""observable_behavior"": ""frequent pauses before answering""}","[""dataset:behavioral_anomalies"",""col:scenario_type"",""col:observable_behavior""]","","","[]","[]","{""source"": ""umgg_entry_points"",""source_type"": ""dataset_row"","""rule_ids"": [""umgg_ep_v1""]",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG entry point from dataset behavioral_anomalies, row 1."
"... (continues through atom_id ...__a719)","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
