"atom_id","source_dataset_id","source_row_id","domain","unit_type","primary_label","secondary_labels","anchor_entity","anchor_role","relation_label","secondary_entity","secondary_role","core_statement","attributes","tags","context_time","context_location","supports","contradicts","provenance","confidence","status","notes","","","","","",""
"forensics__r2__a152","forensics","2","forensics","entry_point","action","[""CAU"",""forensics""]","action","event_type","event_to_anomaly","CAU","anomaly_type","event_type=action is linked to anomaly_type=CAU in forensics.","{""event_type"": ""action"",""anomaly_type"": ""CAU""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 2.",""
"forensics__r3__a153","forensics","3","forensics","entry_point","discovery","[""QTY"",""forensics""]","discovery","event_type","event_to_anomaly","QTY","anomaly_type","event_type=discovery is linked to anomaly_type=QTY in forensics.","{""event_type"": ""discovery"",""anomaly_type"": ""QTY""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 3.",""
"forensics__r4__a154","forensics","4","forensics","entry_point","movement","[""ALI"",""forensics""]","movement","event_type","event_to_anomaly","ALI","anomaly_type","event_type=movement is linked to anomaly_type=ALI in forensics.","{""event_type"": ""movement"",""anomaly_type"": ""ALI""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 4.",""
"forensics__r5__a155","forensics","5","forensics","entry_point","arrival","[""TMP"",""forensics""]","arrival","event_type","event_to_anomaly","TMP","anomaly_type","event_type=arrival is linked to anomaly_type=TMP in forensics.","{""event_type"": ""arrival"",""anomaly_type"": ""TMP""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 5.",""
"forensics__r6__a156","forensics","6","forensics","entry_point","arrival","[""TMP"",""forensics""]","arrival","event_type","event_to_anomaly","TMP","anomaly_type","event_type=arrival is linked to anomaly_type=TMP in forensics.","{""event_type"": ""arrival"",""anomaly_type"": ""TMP""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 6.",""
"forensics__r7__a157","forensics","7","forensics","entry_point","arrival","[""TMP"",""forensics""]","arrival","event_type","event_to_anomaly","TMP","anomaly_type","event_type=arrival is linked to anomaly_type=TMP in forensics.","{""event_type"": ""arrival"",""anomaly_type"": ""TMP""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 7.",""
"forensics__r8__a158","forensics","8","forensics","entry_point","arrival","[""TMP"",""forensics""]","arrival","event_type","event_to_anomaly","TMP","anomaly_type","event_type=arrival is linked to anomaly_type=TMP in forensics.","{""event_type"": ""arrival"",""anomaly_type"": ""TMP""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 8.",""
"forensics__r9__a159","forensics","9","forensics","entry_point","arrival","[""TMP"",""forensics""]","arrival","event_type","event_to_anomaly","TMP","anomaly_type","event_type=arrival is linked to anomaly_type=TMP in forensics.","{""event_type"": ""arrival"",""anomaly_type"": ""TMP""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 9.",""
"forensics__r10__a160","forensics","10","forensics","entry_point","arrival","[""TMP"",""forensics""]","arrival","event_type","event_to_anomaly","TMP","anomaly_type","event_type=arrival is linked to anomaly_type=TMP in forensics.","{""event_type"": ""arrival"",""anomaly_type"": ""TMP""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 10.",""
"forensics__r11__a161","forensics","11","forensics","entry_point","arrival","[""TMP"",""forensics""]","arrival","event_type","event_to_anomaly","TMP","anomaly_type","event_type=arrival is linked to anomaly_type=TMP in forensics.","{""event_type"": ""arrival"",""anomaly_type"": ""TMP""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 11.",""
"forensics__r12__a162","forensics","12","forensics","entry_point","arrival","[""TMP"",""forensics""]","arrival","event_type","event_to_anomaly","TMP","anomaly_type","event_type=arrival is linked to anomaly_type=TMP in forensics.","{""event_type"": ""arrival"",""anomaly_type"": ""TMP""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 12.",""
"forensics__r13__a163","forensics","13","forensics","entry_point","arrival","[""TMP"",""forensics""]","arrival","event_type","event_to_anomaly","TMP","anomaly_type","event_type=arrival is linked to anomaly_type=TMP in forensics.","{""event_type"": ""arrival"",""anomaly_type"": ""TMP""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 13.",""
"forensics__r14__a164","forensics","14","forensics","entry_point","arrival","[""TMP"",""forensics""]","arrival","event_type","event_to_anomaly","TMP","anomaly_type","event_type=arrival is linked to anomaly_type=TMP in forensics.","{""event_type"": ""arrival"",""anomaly_type"": ""TMP""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 14.",""
"forensics__r15__a165","forensics","15","forensics","entry_point","departure","[""LOC"",""forensics""]","departure","event_type","event_to_anomaly","LOC","anomaly_type","event_type=departure is linked to anomaly_type=LOC in forensics.","{""event_type"": ""departure"",""anomaly_type"": ""LOC""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 15.",""
"forensics__r16__a166","forensics","16","forensics","entry_point","departure","[""LOC"",""forensics""]","departure","event_type","event_to_anomaly","LOC","anomaly_type","event_type=departure is linked to anomaly_type=LOC in forensics.","{""event_type"": ""departure"",""anomaly_type"": ""LOC""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 16.",""
"forensics__r17__a167","forensics","17","forensics","entry_point","departure","[""LOC"",""forensics""]","departure","event_type","event_to_anomaly","LOC","anomaly_type","event_type=departure is linked to anomaly_type=LOC in forensics.","{""event_type"": ""departure"",""anomaly_type"": ""LOC""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 17.",""
"forensics__r18__a168","forensics","18","forensics","entry_point","departure","[""LOC"",""forensics""]","departure","event_type","event_to_anomaly","LOC","anomaly_type","event_type=departure is linked to anomaly_type=LOC in forensics.","{""event_type"": ""departure"",""anomaly_type"": ""LOC""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 18.",""
"forensics__r19__a169","forensics","19","forensics","entry_point","departure","[""LOC"",""forensics""]","departure","event_type","event_to_anomaly","LOC","anomaly_type","event_type=departure is linked to anomaly_type=LOC in forensics.","{""event_type"": ""departure"",""anomaly_type"": ""LOC""}","[""dataset:forensics"",""col:event_type"",""col:anomaly_type""]","","","[]","[]","{""source"": ""umgg_batch2"",""umgg_mastergrid_version"": ""1.0""}","0.9","active","UMGG batch2 entry point expansion from dataset forensics, row 19.",""
